2753	01	020	48	ART8	Q4	2013	2014				B313		1	1			
2753	01	010	KHK	ARTK	YR	2013	2014				231		0	0			
2753	01	010	LHK	ARTK	YR	2013	2014				231		0	0			
2753	01	010	MRK	ARTK	YR	2013	2014				231		0	0			
2753	01	020	01	ASTRO	S1	2013	2014				A101		3	3			
2753	01	020	Y4A	BA7/8A	YR	2013	2014				C206		4	4			
2753	01	020	Y4B	BA7/8A	YR	2013	2014				C206		4	4			
2753	01	020	KP7	BAEN	YR	2013	2014				A108		7	7			
2753	01	020	Y1S	BAEN	YR	2013	2014				A115		1	1			
2753	01	020	Y2	BAEN	YR	2013	2014				106		2	2			
2753	01	020	Y5S	BAEN	YR	2013	2014				A115		5	5			
2753	01	020	Y7S	BAEN	YR	2013	2014				A115		7	7			
2753	01	010	ME5	BALANG	YR	2013	2014				140		2	2			
2753	01	020	Y2S	BAMA	YR	2013	2014				A115		2	2			
2753	01	020	Y3B	BAMA	YR	2013	2014				A115		3	3			
2753	01	010	CS4	BAMTH	YR	2013	2014				420		2	2			
2753	01	010	6A	BAN6A	YR	2013	2014				102		0	0			
2753	01	020	Y4	BAND	YR	2013	2014				C206		4	4			
2753	01	010	CS5	BAND5	YR	2013	2014						1	1			
2753	01	010	ML5	BAND5	YR	2013	2014						1	1			
2753	01	010	MW5	BAND5	YR	2013	2014						1	1			
2753	01	010	6Y	BAND6	YR	2013	2014				102		1	1			
2753	01	010	CS4	BARDG	YR	2013	2014				420		1	1			
2753	01	010	ME6	BARDG	YR	2013	2014				140		2	2			
2753	01	020	Y1S	BAST	YR	2013	2014				A115		2	2			
2753	01	020	Y3S	BAST	YR	2013	2014				106		3	3			
2753	01	020	Y4A	BAST	YR	2013	2014				A115		4	4			
2753	01	020	Y4S	BAST	YR	2013	2014				A115		4	4			
2753	01	010	ME6	BASTUD	YR	2013	2014				140		1	1			
2753	01	020	01	BIOLA	S1	2013	2014				A101		1	1			
2753	01	020	02	BIOLA	S1	2013	2014				A101		7	7			
2753	01	020	01	BIOLB	S2	2013	2014				A101		1	1			
2753	01	020	02	BIOLB	S2	2013	2014				A101		7	7			
2753	01	020	01	CHECO	YR	2013	2014				A102		7	7			
2753	01	020	01	CHEMAA	S1	2013	2014				A102		5	5			
2753	01	020	02	CHEMAA	S1	2013	2014				A102		3	3			
2753	01	020	01	CHEMAB	S2	2013	2014				A102		5	5			
2753	01	020	02	CHEMAB	S2	2013	2014				A102		3	3			
2753	01	020	01	CHIDE	S2	2013	2014				A233		6	6			
2753	01	020	02	CHIDE	S1	2013	2014				A233		4	4			
2753	01	020	Y4	CHOIR	YR	2013	2014				C205		4	4			
2753	01	020	Y4B	CHR B	YR	2013	2014				C205		4	4			
2753	01	020	01	COLALA	S1	2013	2014				A203		2	2			
2753	01	020	02	COLALA	S1	2013	2014				A203		4	4			
2753	01	020	03	COLALA	S1	2013	2014				A203		5	5			
2753	01	020	01	COLALB	S2	2013	2014				A203		2	2			
2753	01	020	02	COLALB	S2	2013	2014				A203		4	4			
2753	01	020	03	COLALB	S2	2013	2014				A203		5	5			
2753	01	020	01	COLCHE	YR	2013	2014				A102		1	1			
2753	01	010	T1A	COMP6	T1	2013	2014				115		1	1			
2753	01	010	T2B	COMP6	T2	2013	2014				115		1	1			
2753	01	010	T3B	COMP6	T3	2013	2014				115		1	1			
2753	01	010	T4A	COMP6	Q4	2013	2014				115		1	1			
2753	01	020	17	COMP7	T1	2013	2014				A217		2	2			
2753	01	020	27	COMP7	T2	2013	2014				A217		2	2			
2753	01	020	37	COMP7	T3	2013	2014				A217		2	2			
2753	01	020	47	COMP7	Q4	2013	2014				A217		2	2			
2753	01	020	18	COMP8	T1	2013	2014				A217		1	1			
2753	01	020	28	COMP8	T2	2013	2014				A217		1	1			
2753	01	020	38	COMP8	T3	2013	2014				A217		1	1			
2753	01	020	48	COMP8	Q4	2013	2014				A217		1	1			
2753	01	020	04	CRREE	S2	2013	2014				A107		7	7			
2753	01	020	S1	CRREMA	S1	2013	2014				A107		7	7			
2753	01	020	S2	CRREMA	S2	2013	2014				A107		6	6			
2753	01	020	S27	CRREMA	S2	2013	2014				A107		7	7			
2753	01	020	07	CRRESO	S1	2013	2014				A209		7	7			
2753	01	020	07B	CRRESO	S2	2013	2014				A107		7	7			
2753	01	020	01	DRMAWA	S1	2013	2014				B311		3	3			
2753	01	020	02	DRMAWA	S1	2013	2014				B311		5	5			
2753	01	020	03	DRMAWA	S1	2013	2014				B311		7	7			
2753	01	020	01	DRMAWB	S2	2013	2014				B311		3	3			
2753	01	020	02	DRMAWB	S2	2013	2014				B311		5	5			
2753	01	020	03	DRMAWB	S2	2013	2014				B311		7	7			
2753	01	020	01	ECOL	S2	2013	2014				A101		3	3			
2753	01	020	01	ECON	S1	2013	2014				A205		2	2			
2753	01	020	02	ECON	S1	2013	2014				A205		3	3			
2753	01	020	03	ECON	S1	2013	2014				A205		5	5			
2753	01	020	02	ELL GR	YR	2013	2014				A215		7	7			
2753	01	020	04	ELL WR	YR	2013	2014				A215		4	4			
2753	01	020	01	ENG09A	S1	2013	2014				A214		1	1			
2753	01	020	02	ENG09A	S1	2013	2014				A214		4	4			
2753	01	020	03	ENG09A	S1	2013	2014				A214		7	7			
2753	01	020	01	ENG09B	S2	2013	2014				A214		1	1			
2753	01	020	02	ENG09B	S2	2013	2014				A214		4	4			
2753	01	020	03	ENG09B	S2	2013	2014				A214		7	7			
2753	01	020	01	ENG10A	S1	2013	2014				A213		2	2			
2753	01	020	02	ENG10A	S1	2013	2014				A213		4	4			
2753	01	020	03	ENG10A	S1	2013	2014				A213		6	6			
2753	01	020	01	ENG10B	S2	2013	2014				A213		2	2			
2753	01	020	02	ENG10B	S2	2013	2014				A213		4	4			
2753	01	020	03	ENG10B	S2	2013	2014				A213		6	6			
2753	01	020	01	ENG11A	S1	2013	2014				A213		1	1			
2753	01	020	02	ENG11A	S1	2013	2014				A213		7	7			
2753	01	020	01	ENG11B	S2	2013	2014				A213		1	1			
2753	01	020	02	ENG11B	S2	2013	2014				A213		7	7			
2753	01	020	01	ENG12A	S1	2013	2014				A214		2	2			
2753	01	020	02	ENG12A	S1	2013	2014				A214		6	6			
2753	01	020	01	ENG12B	S2	2013	2014				A214		2	2			
2753	01	020	02	ENG12B	S2	2013	2014				A214		6	6			
2753	01	020	Y1	ENG7	YR	2013	2014				A114		1	1			
2753	01	020	Y3	ENG7	YR	2013	2014				A114		3	3			
2753	01	020	Y5	ENG7	YR	2013	2014				A114		5	5			
2753	01	020	Y6	ENG7	YR	2013	2014				A114		6	6			
2753	01	020	Y3	ENG8	YR	2013	2014				A112		3	3			
2753	01	020	Y5	ENG8	YR	2013	2014				A112		5	5			
2753	01	020	Y7	ENG8	YR	2013	2014				A114		7	7			
2753	01	020	KP4	ENSK09	YR	2013	2014				A108		4	4			
2753	01	020	KP7	ENSK09	YR	2013	2014				A108		7	7			
2753	01	020	KP7	ENSK10	YR	2013	2014				A108		7	7			
2753	01	020	KP7	ENSK11	YR	2013	2014				A108		7	7			
2753	01	020	NP4	ENSK11	YR	2013	2014				A201		4	4			
2753	01	020	KP2	ENSK12	YR	2013	2014				A108		4	4			
2753	01	020	KP7	ENSK12	YR	2013	2014				A108		7	7			
2753	01	020	NP4	ENSK12	YR	2013	2014				A201		4	4			
2753	01	020	17	FCS7	T1	2013	2014				A233		2	2			
2753	01	020	27	FCS7	T2	2013	2014				A233		2	2			
2753	01	020	37	FCS7	T3	2013	2014				A233		2	2			
2753	01	020	47	FCS7	Q4	2013	2014				A233		2	2			
2753	01	020	18	FCS8	T1	2013	2014				A233		1	1			
2753	01	020	28	FCS8	T2	2013	2014				A233		1	1			
2753	01	020	38	FCS8	T3	2013	2014				A233		1	1			
2753	01	020	48	FCS8	Q4	2013	2014				A233		1	1			
2753	01	020	01	FONU1	S1	2013	2014				A233		6	6			
2753	01	020	02	FONU1	S2	2013	2014				A233		4	4			
2753	01	020	03	FONU1	S1	2013	2014				A233		7	7			
2753	01	020	01	FUN SK	YR	2013	2014				A108		6	6			
2753	01	020	01	GENPSY	S1	2013	2014				MED		7	7			
2753	01	020	02	GENPSY	S1	2013	2014				MED		6	6			
2753	01	020	01	GEOMA	S1	2013	2014				A204		3	3			
2753	01	020	02	GEOMA	S1	2013	2014				A204		6	6			
2753	01	020	03	GEOMA	S1	2013	2014				A204		5	5			
2753	01	020	01	GEOMB	S2	2013	2014				A204		3	3			
2753	01	020	02	GEOMB	S2	2013	2014				A204		6	6			
2753	01	020	03	GEOMB	S2	2013	2014				A204		5	5			
2753	01	020	04	GEOMB	S2	2013	2014				A203		6	6			
2753	01	020	01	GERMAA	S1	2013	2014				A216		5	5			
2753	01	020	01	GERMAB	S2	2013	2014				A216		5	5			
2753	01	020	01	GERMBA	S1	2013	2014				A216		4	4			
2753	01	020	01	GERMBB	S2	2013	2014				A216		4	4			
2753	01	020	01	GERMC	YR	2013	2014				A216		7	7			
2753	01	020	02	GERMC	YR	2013	2014				A216		6	6			
2753	01	020	06	GERMD	YR	2013	2014				A216		6	6			
2753	01	020	07	GERMD	YR	2013	2014				A216		7	7			
2753	01	020	01	GOVCIA	S1	2013	2014				A205		1	1			
2753	01	020	02	GOVCIA	S1	2013	2014				A205		7	7			
2753	01	020	03	GOVCIA	S2	2013	2014				A205		4	4			
2753	01	020	01	HEA10A	S1	2013	2014				A207		5	5			
2753	01	020	02	HEA10A	S2	2013	2014				A215		1	1			
2753	01	020	03	HEA10A	S2	2013	2014				A207		4	4			
2753	01	020	01	HIS10A	S1	2013	2014				A206		1	1			
2753	01	020	02	HIS10A	S1	2013	2014				A206		3	3			
2753	01	020	03	HIS10A	S1	2013	2014				A206		6	6			
2753	01	020	01	HIS10B	S2	2013	2014				A206		1	1			
2753	01	020	02	HIS10B	S2	2013	2014				A206		3	3			
2753	01	020	03	HIS10B	S2	2013	2014				A206		6	6			
2753	01	020	01	HLTH7	T3	2013	2014				A207		1	1			
2753	01	020	02	HLTH7	T3	2013	2014				A207		3	3			
2753	01	020	03	HLTH7	T3	2013	2014				A207		5	5			
2753	01	020	01	HLTH8	T3	2013	2014				A207		2	2			
2753	01	020	02	HLTH8	T3	2013	2014				A207		6	6			
2753	01	020	03	HLTH8	T3	2013	2014				A207		7	7			
2753	01	020	PL1	HLTHSK	YR	2013	2014				A107		4	4			
2753	01	010	JP1	HRM1	YR	2013	2014				404		1	2			
2753	01	010	MB	HRM1	YR	2013	2014				401		1	2			
2753	01	010	SB	HRM1	YR	2013	2014				402		1	2			
2753	01	010	BE	HRM2	YR	2013	2014				406		1	2			
2753	01	010	JP	HRM2	YR	2013	2014				409		1	2			
2753	01	010	KL	HRM2	YR	2013	2014				407		1	2			
2753	01	010	JR	HRM3	YR	2013	2014				416		1	2			
2753	01	010	MM	HRM3	YR	2013	2014				414		1	2			
2753	01	010	TS	HRM3	YR	2013	2014				415		1	2			
2753	01	010	DZ	HRM4	YR	2013	2014				417		1	2			
2753	01	010	JC	HRM4	YR	2013	2014				419		1	2			
2753	01	010	RM	HRM4	YR	2013	2014				418		1	2			
2753	01	010	CS	HRM5	YR	2013	2014				226		1	2			
2753	01	010	ML	HRM5	YR	2013	2014				143		1	2			
2753	01	010	MW	HRM5	YR	2013	2014				142		1	2			
2753	01	010	BG	HRM6	YR	2013	2014				230		1	2			
2753	01	010	MZ	HRM6	YR	2013	2014				224		1	2			
2753	01	010	RS	HRM6	YR	2013	2014				145		1	2			
2753	01	010	KH	HRMK	YR	2013	2014				307		1	2			
2753	01	010	LH	HRMK	YR	2013	2014				306		1	2			
2753	01	010	MR	HRMK	YR	2013	2014				435		1	2			
2753	01	020	02	HUANAT	YR	2013	2014				A101		6	6			
2753	01	020	01	HUDE	S2	2013	2014				MED		6	6			
2753	01	020	02	HUDE	S2	2013	2014				MED		7	7			
2753	01	020	01	INAG	S1	2013	2014				B307		6	6			
2753	01	020	01	INBUS	S1	2013	2014				MED		1	1			
2753	01	020	02	INCOMC	S1	2013	2014				MED		1	1			
2753	01	020	TR	INCOMC	S2	2013	2014				MED		1	1			
2753	01	020	01	INPHSA	S1	2013	2014				A104		1	1			
2753	01	020	02	INPHSA	S1	2013	2014				A104		2	2			
2753	01	020	03	INPHSA	S1	2013	2014				A104		5	5			
2753	01	020	01	INPHSB	S2	2013	2014				A104		1	1			
2753	01	020	02	INPHSB	S2	2013	2014				A104		2	2			
2753	01	020	03	INPHSB	S2	2013	2014				A104		5	5			
2753	01	020	01	INTSOC	S1	2013	2014				MED		7	7			
2753	01	020	02	INTSOC	S1	2013	2014				MED		6	6			
2753	01	010	DZ4	LANAR	YR	2013	2014				417		1	1			
2753	01	010	JC4	LANAR	YR	2013	2014				419		1	1			
2753	01	010	RMZ	LANAR	YR	2013	2014				417		1	1			
2753	01	010	BN5	LANG5	T2	2013	2014				424		1	1			
2753	01	010	CS5	LANG5	YR	2013	2014				226		1	1			
2753	01	010	ML5	LANG5	YR	2013	2014				226		1	1			
2753	01	010	MW5	LANG5	YR	2013	2014				226		1	1			
2753	01	010	6BG	LANG6	YR	2013	2014				230		1	1			
2753	01	010	6MZ	LANG6	YR	2013	2014				230		2	2			
2753	01	010	6RS	LANG6	YR	2013	2014				230		1	1			
2753	01	020	KP1	LIFSK	YR	2013	2014				A113		1	1			
2753	01	010	DZ4	MATH4	YR	2013	2014				419		1	1			
2753	01	010	JC4	MATH4	YR	2013	2014				419		1	1			
2753	01	010	M#2	MATH4	YR	2013	2014				418		2	2			
2753	01	010	RM4	MATH4	YR	2013	2014				418		2	2			
2753	01	010	5CS	MATH5	YR	2013	2014				143		1	1			
2753	01	010	5ML	MATH5	YR	2013	2014				143		1	1			
2753	01	010	5MW	MATH5	YR	2013	2014				143		1	1			
2753	01	010	6BG	MATH6	YR	2013	2014				145		2	2			
2753	01	010	6MZ	MATH6	YR	2013	2014				145		1	1			
2753	01	010	6RS	MATH6	YR	2013	2014				145		1	1			
2753	01	020	Y3	MATH7	YR	2013	2014				A202		3	3			
2753	01	020	Y5	MATH7	YR	2013	2014				A113		5	5			
2753	01	020	Y6	MATH7	YR	2013	2014				A203		6	6			
2753	01	020	Y7	MATH7	YR	2013	2014				A113		7	7			
2753	01	020	01	MATLAA	S1	2013	2014				A203		7	7			
2753	01	020	03	MTH7 E	T3	2013	2014				A204		2	2			
2753	01	020	04	MTH7 E	Q4	2013	2014				A204		2	2			
2753	01	020	01	MTH8 E	T1	2013	2014				A204		1	1			
2753	01	020	02	MTH8 E	T2	2013	2014				A204		1	1			
2753	01	020	KP1	MTSK08	YR	2013	2014				A108		1	1			
2753	01	020	KP2	MTSK08	YR	2013	2014				A108		2	2			
2753	01	020	KP4	MTSK08	YR	2013	2014				A108		4	4			
2753	01	020	KP5	MTSK08	YR	2013	2014				108		5	5			
2753	01	020	KP1	MTSK09	YR	2013	2014				A108		1	1			
2753	01	020	KP5	MTSK09	YR	2013	2014				A108		5	5			
2753	01	020	NP5	MTSK09	YR	2013	2014				A201		5	5			
2753	01	020	KP1	MTSK10	YR	2013	2014				A108		1	1			
2753	01	020	NP5	MTSK10	YR	2013	2014				A201		5	5			
2753	01	020	KP5	MTSK11	YR	2013	2014				A108		5	5			
2753	01	020	NP3	MTSK11	YR	2013	2014				A201		3	3			
2753	01	020	NP5	MTSK11	YR	2013	2014				A107		5	5			
2753	01	020	KP1	MTSK12	YR	2013	2014				A108		1	1			
2753	01	020	KP5	MTSK12	YR	2013	2014				A108		5	5			
2753	01	020	NP7	MTSK12	YR	2013	2014				A201		7	7			
2753	01	010	6B	MUS6 B	YR	2013	2014				408		1	1			
2753	01	010	BE2	MUSIC	YR	2013	2014				408		1	1			
2753	01	010	JP1	MUSIC	YR	2013	2014				408		0	0			
2753	01	010	JP2	MUSIC	YR	2013	2014				408		1	1			
2753	01	010	JR3	MUSIC	YR	2013	2014				401		0	0			
2753	01	010	KHK	MUSIC	YR	2013	2014				101		1	1			
2753	01	010	KL2	MUSIC	YR	2013	2014				401		1	1			
2753	01	010	LHK	MUSIC	YR	2013	2014				101		1	1			
2753	01	010	MB1	MUSIC	YR	2013	2014				408		1	1			
2753	01	010	MM3	MUSIC	YR	2013	2014				408		1	1			
2753	01	010	MRK	MUSIC	YR	2013	2014				101		0	0			
2753	01	010	SB1	MUSIC	YR	2013	2014				408		1	1			
2753	01	010	TS3	MUSIC	YR	2013	2014				408		1	1			
2753	01	010	DZ4	MUSIC4	YR	2013	2014				408		1	1			
2753	01	010	JC4	MUSIC4	YR	2013	2014				408		0	0			
2753	01	010	RM4	MUSIC4	YR	2013	2014				408		1	1			
2753	01	010	CL5	MUSIC5	YR	2013	2014				102		1	1			
2753	01	010	CW5	MUSIC5	YR	2013	2014				101		1	1			
2753	01	010	ML5	MUSIC5	YR	2013	2014				101		1	1			
2753	01	010	MW5	MUSIC5	YR	2013	2014				102		1	1			
2753	01	010	6Y	MUSIC6	YR	2013	2014				408		1	1			
2753	01	020	01	OCEO	S2	2013	2014				MED		2	2			
2753	01	020	01	PE09A	S2	2013	2014				GYM		7	7			
2753	01	020	02	PE09A	S1	2013	2014				GYM		7	7			
2753	01	020	03	PE09A	S2	2013	2014				GYM		1	1			
2753	01	020	01	PE10A	S1	2013	2014				GYM		1	1			
2753	01	020	02	PE10A	S2	2013	2014				GYM		5	5			
2753	01	020	03	PE10A	S1	2013	2014				GYM		4	4			
2753	01	020	03	PE7	S1	2013	2014				GYM		5	5			
2753	01	020	01	PE7 TM	T1	2013	2014				GYM		1	1			
2753	01	020	02	PE7 TM	T1	2013	2014				GYM		3	3			
2753	01	020	03	PE7 TM	Q4	2013	2014				GYM		5	5			
2753	01	020	C25	PE7 TM	T2	2013	2014				GYM		5	5			
2753	01	020	C45	PE7 TM	Q4	2013	2014				GYM		5	5			
2753	01	020	S21	PE7 TM	T2	2013	2014				GYM		1	1			
2753	01	020	S23	PE7 TM	T2	2013	2014				GYM		3	3			
2753	01	020	S41	PE7 TM	Q4	2013	2014				GYM		1	1			
2753	01	020	S43	PE7 TM	Q4	2013	2014				GYM		3	3			
2753	01	020	01	PE8	S1	2013	2014				GYM		2	2			
2753	01	020	02	PE8	S1	2013	2014				GYM		6	6			
2753	01	020	03	PE8	S1	2013	2014				GYM		7	7			
2753	01	020	01	PE8 TM	Q4	2013	2014				GYM		2	2			
2753	01	020	02	PE8 TM	Q4	2013	2014				GYM		6	6			
2753	01	020	03	PE8 TM	Q4	2013	2014				GYM		7	7			
2753	01	020	01	PE-SR	S1	2013	2014				GYM		5	5			
2753	01	020	02	PE-SR	S2	2013	2014				GYM		4	4			
2753	01	020	P3A	PHY ED	S1	2013	2014				A108		3	3			
2753	01	020	PEB	PHY ED	S2	2013	2014				A108		3	3			
2753	01	010	BE2	PHYED	YR	2013	2014				GYM		1	1			
2753	01	010	JP1	PHYED	YR	2013	2014				GYM		1	1			
2753	01	010	JP2	PHYED	YR	2013	2014				GYM		1	1			
2753	01	010	JR3	PHYED	YR	2013	2014				GYM		0	0			
2753	01	010	KL2	PHYED	YR	2013	2014				GYM		1	1			
2753	01	010	MB1	PHYED	YR	2013	2014				GYM		1	1			
2753	01	010	MM3	PHYED	YR	2013	2014				GYM		1	1			
2753	01	010	SB1	PHYED	YR	2013	2014				GYM		1	1			
2753	01	010	TS3	PHYED	YR	2013	2014				GYM		0	0			
2753	01	010	DZ4	PHYED4	YR	2013	2014				GYM		1	1			
2753	01	010	JC4	PHYED4	YR	2013	2014				GYM		1	1			
2753	01	010	RM4	PHYED4	YR	2013	2014				GYM		1	1			
2753	01	010	12A	PHYED5	YR	2013	2014				GYM		1	1			
2753	01	010	34B	PHYED5	YR	2013	2014				GYM		1	1			
2753	01	010	12A	PHYED6	YR	2013	2014				GYM		1	1			
2753	01	010	34B	PHYED6	YR	2013	2014				GYM		1	1			
2753	01	010	KHK	PHYEDK	YR	2013	2014				GYM		1	1			
2753	01	010	LHK	PHYEDK	YR	2013	2014				GYM		1	1			
2753	01	010	MRK	PHYEDK	YR	2013	2014				GYM		1	1			
2753	01	020	01	PHYGEO	S1	2013	2014				MED		2	2			
2753	01	020	02	PHYGEO	S1	2013	2014				MED		5	5			
2753	01	020	01	PHYSI	YR	2013	2014				A102		2	2			
2753	01	020	01	PRECAA	S1	2013	2014				A202		4	4			
2753	01	020	01	PRECAB	S2	2013	2014				A202		4	4			
2753	01	010	BN4	RD1804	YR	2013	2014				424		2	2			
2753	01	020	CR2	RD1807	YR	2013	2014				A215		2	2			
2753	01	020	Y1	RD1807	YR	2013	2014				A112		2	2			
2753	01	020	Y6	RD1807	YR	2013	2014				A112		4	4			
2753	01	020	Y3	RD1808	YR	2013	2014				A112		1	1			
2753	01	020	Y7	RD1808	YR	2013	2014				A112		7	7			
